TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,EventAlert_Machine,RangeW_Machine,PupilChange_Human,Reliability_Machine,AverageTrust_Human,TrustChange_Human
17,3, ,autonomous,0,1,0,-0.1222247654,1,0,-0.0073685071,20,0,20,-0.0073685071,1,10.5739091609,3.35,3.62,154.0309910354, ,0, ,,0,-0.375,0.8,3.2222222222,0
18,3, ,autonomous,0,1,15.8770122835,-0.1222247654,1,0,-0.0082435262,20,0,20,-0.0082435262,1,10.8097219419,3.67,3.82,154.5451735542, ,0, ,,0,0.26,0.8,3.2222222222,0
19,3, ,autonomous,0,1,0,-0.1222247654,1,0,-0.0070854636,20,0,20,-0.0070854636,1,11.0239140802,3.73,3.99,154.8035542896, ,0, ,,0,0.115,0.8,3.2222222222,0
20,3, ,autonomous,0,1,0,-0.1222247654,1,0,0.000956535,20,0,20,0.000956535,1,11.2316557686,3.6,3.87,155.3229163431, ,0, ,,0,-0.125,0.8,3.2222222222,0
21,3, ,autonomous,0,1,0,-0.1222247654,1,0,0.0014617268,20,0,20,0.0014617268,1,11.4374756587,3.57,3.73,155.845775021, ,0, ,,0,-0.085,0.8,3.2222222222,0
22,3, ,autonomous,0,1,0,-0.1222247654,1,0,0.000784089,20,0,20,0.000784089,1,11.6416117127,3.4,3.65,156.2402349853, ,0, ,,0,-0.125,0.8,3.2222222222,0
23,3, ,autonomous,0,1,0,-0.1222247654,1,0,-0.0043090361,20,0,20,-0.0043090361,1,11.8446842093,3.4,3.64,156.7692983006, ,0, ,,0,-0.005,0.8,3.2222222222,0
24,3, ,autonomous,0,1,0,-0.1222247654,1,0,-0.0017874284,20,0,20,-0.0017874284,1,12.0466863685,3.38,3.9,157.0351758794, ,0, ,,0,0.12,0.8,3.2222222222,0
25,3, ,autonomous,0,1,0,-0.1222247654,1,0,0.0060314047,20,0,20,0.0060314047,1,12.2476024625,3.77,4.01,157.5696457834, ,0, ,,0,0.25,0.8,3.2222222222,0
26,3, ,autonomous,0,1,0,-0.1222247654,1,0,0.0033371552,20,0,20,0.0033371552,1,12.4474171339,5,3.56,157.8382473641, ,0, ,,0,0.39,0.8,3.2222222222,0
27,3, ,autonomous,0,1,0,-0.1222247654,1,0,-0.0001447546,20,0,20,-0.0001447546,1,12.6461154691,5,3.87,158.2428711587, ,0, ,,0,0.155,0.8,3.2222222222,0
28,3, ,autonomous,0,1,0,-0.1222247654,1,0,-0.0005960473,20,0,20,-0.0005960473,1,12.873518519,3.73,3.96,158.513774847, ,0, ,,0,-0.59,0.8,3.2222222222,0
29,3, ,autonomous,0,1,0,-0.1222247654,1,0,0.0017746464,20,0,20,0.0017746464,1,13.2096546434,3.7,4.03,158.7856076725, ,0, ,,0,0.02,0.8,3.2222222222,0
30,3, ,autonomous,0,1,0,-0.1222247654,1,0,0.0088870322,20,0,20,0.0088870322,1,13.4327449667,3.64,3.93,159.332079921, ,0, ,,0,-0.08,0.8,3.2222222222,0
31,3, ,autonomous,0,1,0,-0.1222247654,1,0,137.1171985271,20,0,20,137.1171985271,1,13.6507826541,3.95,4.34,159.8823266076, ,0, ,,0,0.36,0.8,3.2222222222,0
32,3, ,autonomous,0,1,0,-0.1222247654,1,0,15.1436635265,20,0,20,15.1436635265,1,13.8353289971,3.35,4.1,160.0204826218, ,0, ,,0,-0.42,0.8,3.2222222222,0
33,3, ,autonomous,0,1,0,-0.1139848936,1,0,21.8694430578,20,0,20,21.8694430578,1,14.0199493114,3.36,4.08,160.4363869726, ,0, ,,0,-0.005,0.8,3.2222222222,0
34,3, ,autonomous,0,1,0,-0.1057450217,1,0,2.3158984243,20,0,20,2.3158984243,1,14.1940165901,3.47,4.12,160.5755026013, ,0, ,,0,0.075,0.8,3.2222222222,0
35,3, ,autonomous,0,1,0,-0.1057450217,1,0,13.1497267016,20,0,20,13.1497267016,1,14.3584830171,3.47,4.18,161.134386078, ,0, ,,0,0.03,0.8,3.2222222222,0
36,3, ,autonomous,0,1,0,-0.1057450217,1,0,16.321091065,20,0,20,16.321091065,1,14.5137146183,3.27,3.77,161.4152892562, ,0, ,,0,-0.305,0.8,3.2222222222,0
37,3, ,autonomous,0,1,0,-0.1057450217,1,0,10.4610606623,20,0,20,10.4610606623,1,14.660882843,3.47,4.08,161.8384851918, ,0, ,,0,0.255,0.8,3.2222222222,0
38,3, ,autonomous,0,1,0,-0.1057450217,1,0,11.9756215823,20,0,20,11.9756215823,1,14.8018026026,3.64,3.69,161.9800440586, ,0, ,,0,-0.11,0.8,3.2222222222,0
39,3, ,autonomous,0,1,0,1.1604486152,1,0,-23.6353166051,20,0,20,-23.6353166051,1,14.9367764764,3.75,4.33,161.2747153501, ,0, ,,0,0.375,0.8,3.2222222222,0
40,3, ,autonomous,0,1,0,1.2950331884,1,0,-31.7245929812,20,0,20,-31.7245929812,1,15.0653687073,3.92,4.35,161.9800440586, ,0, ,,0,0.095,0.8,3.2222222222,0
41,3, ,autonomous,0,1,0,1.2950331884,1,0,-38.8588705286,20,0,20,-38.8588705286,1,15.1878629682,3.81,5,156.5043195192, ,0, ,,0,0.27,0.8,3.2222222222,0
42,3, ,autonomous,0,1,0,1.2950331884,1,0,-30.9188774517,20,0,20,-30.9188774517,1,15.3039654864,3.68,3.98,150.7704369327, ,0, ,,0,-0.575,0.8,3.2222222222,0
43,3,truck alarm,autonomous,0,1,0,1.2867933165,1,0,-34.5834774278,20,0,20,-34.5834774278,1,15.4140631668,3.67,3.99,152.0080260238,truck detected,39.6015739441,truck detected,truck detected,33.6377868652,0,0.8,3.2222222222,0
44,3, ,autonomous,0,1,0,0.9544518196,1,0,-19.0923233658,20,0,20,-19.0923233658,1,15.5181788269,3.29,3.92,155.0628004342, ,0, ,,0,-0.225,0.8,3.2222222222,0
45,3, ,autonomous,0,1,0,0.9544518196,1,0,-21.882066447,20,0,20,-21.882066447,1,15.6165673124,3.09,3.8,156.9021244548, ,0, ,,0,-0.16,0.8,3.2222222222,0
46,3, ,autonomous,0,1,0,0.9544518196,1,0,-13.3352846762,15,0,15,-13.3352846762,1,15.6796754924,5,3.8,157.4356875216, ,0, ,,0,0.955,0.8,3.2222222222,0
47,3, ,autonomous,0,1,0,0.9544518196,1,0,-9.2179525452,20,0,20,-9.2179525452,1,15.6352293015,3.51,3.82,158.3782071587, ,0, ,,0,-0.735,0.8,3.2222222222,0
48,3, ,autonomous,0,1,0,0.8006408789,1,0,-10.2113569821,15,0,15,-10.2113569821,1,15.6724544892,3.38,3.71,159.4692862155, ,0, ,,0,-0.12,0.8,3.2222222222,0
49,3, ,autonomous,0,1,0,0.8088807507,1,0,-7.730367091,20,0,20,-7.730367091,1,15.6344118746,5,3.81,160.1588776066, ,0, ,,0,0.86,0.8,3.2222222222,0
50,3, ,autonomous,0,1,0,0.8006408789,1,0,-3.8397627461,15,0,15,-3.8397627461,1,15.6710660646,3.67,3.88,160.7148596959, ,0, ,,0,-0.63,0.8,3.2222222222,0
51,3, ,autonomous,0,1,0,0.2705424582,1,0,-3.2868442868,20,0,20,-3.2868442868,1,15.636707919,3.31,3.98,160.4363869726, ,0, ,,0,-0.13,0.8,3.2222222222,0
52,3, ,autonomous,0,1,0,0.1716639963,1,0,-0.2974617622,15,0,15,-0.2974617622,1,15.6683798662,3.72,4.14,157.9728918518, ,0, ,,0,0.285,0.8,3.2222222222,0
53,3, ,autonomous,0,1,0,-0.56443122,1,0,3.9138896077,20,0,20,3.9138896077,1,15.6413787767,3.76,3.73,146.825629882, ,0, ,,0,-0.185,0.8,3.2222222222,0
54,3, ,autonomous,0,1,0,-0.4023804074,1,0,12.3077101863,15,0,15,12.3077101863,1,15.6647815577,3.45,3.86,143.9718966858, ,0, ,,0,-0.09,0.8,3.2222222222,0
55,3, ,autonomous,0,1,0,-0.4023804074,1,0,33.7223510196,15,0,15,33.7223510196,1,15.6477612862,3.5,3.87,145.2137546468, ,0, ,,0,0.03,0.8,3.2222222222,0
56,3, ,autonomous,0,1,0,-0.374914168,1,0,30.0507727251,15,0,15,30.0507727251,1,15.6605773971,3.62,3.91,146.0152439915, ,0, ,,0,0.08,0.8,3.2222222222,0
57,3, ,autonomous,0,1,0,0.18814374,1,0,24.3318091305,15,0,15,24.3318091305,1,15.6552832633,3.65,3.97,149.3116731866, ,0, ,,0,0.045,0.8,3.2222222222,0
58,3, ,autonomous,0,1,0,0.18814374,1,0,13.7731988176,15,0,15,13.7731988176,1,15.6607659287,3.54,3.95,151.6346212167, ,0, ,,0,-0.065,0.8,3.2222222222,0
59,3, ,autonomous,0,1,0,0.18814374,1,0,10.5247247818,15,0,15,10.5247247818,1,15.6628823548,3.19,3.8,153.1393568147, ,0, ,,0,-0.25,0.8,3.2222222222,0
60,3, ,autonomous,0,1,0,0.18814374,1,0,1.5585169319,15,0,15,1.5585169319,1,15.6511517114,3.57,3.94,154.2876539019, ,0, ,,0,0.26,0.8,3.2222222222,0
61,3, ,autonomous,0,1,0,0.18814374,1,0,11.2941961078,15,0,15,11.2941961078,1,15.6690410707,3.41,4.12,155.3229163431, ,0, ,,0,0.01,0.8,3.2222222222,0
62,3, ,autonomous,0,1,0,0.18814374,1,0,19.8541831655,20,0,20,19.8541831655,1,15.6461828553,5,4.02,156.1085266477, ,0, ,,0,0.745,0.8,3.2222222222,0
63,3, ,autonomous,0,1,0,0.18814374,1,0,14.2353104299,15,0,15,14.2353104299,1,15.6729000458,3.5,5,156.9021244548, ,0, ,,0,-0.26,0.8,3.2222222222,0
64,3, ,autonomous,0,1,0,0.18814374,1,0,5.9504103798,20,0,20,5.9504103798,1,15.6411488852,3.57,4.06,156.5043195192, ,0, ,,0,-0.435,0.8,3.2222222222,0
65,3, ,autonomous,0,1,0,0.18814374,1,0,18.5894813236,15,0,15,18.5894813236,1,15.6746184631,3.68,5,157.0351758794, ,0, ,,0,0.525,0.8,3.2222222222,0
66,3, ,autonomous,0,1,0,0.18814374,1,0,27.0103894077,20,0,20,27.0103894077,1,15.6372304352,3.75,4.3,157.9728918518, ,0, ,,0,-0.315,0.8,3.2222222222,0
67,3, ,autonomous,0,1,0,0.18814374,1,0,38.5179244109,15,0,15,38.5179244109,1,15.674416346,3.59,3.82,158.3782071587, ,0, ,,0,-0.32,0.8,3.2222222222,0
68,3, ,autonomous,0,1,0,0.18814374,1,0,50.8422665424,20,0,20,50.8422665424,1,15.6337755062,3.12,3.79,158.9218740067, ,0, ,,0,-0.25,0.8,3.2222222222,0
69,3, ,autonomous,0,1,0,0.18814374,1,0,32.3690602768,15,0,15,32.3690602768,1,15.6765471317,3.39,3.98,159.0583744234, ,0, ,,0,0.23,0.8,3.2222222222,0
70,3, ,autonomous,0,1,0,0.18814374,1,0,14.9894164209,20,0,20,14.9894164209,1,15.635792774,3.5,3.84,159.4692862155, ,0, ,,0,-0.015,0.8,3.2222222222,0
71,3, ,autonomous,0,1,0,0.18814374,1,0,3.9170480949,15,0,15,3.9170480949,1,15.6732267239,3.75,3.9,159.7444089457, ,0, ,,0,0.155,0.8,3.2222222222,0
72,3, ,autonomous,0,1,0,0.18814374,1,0,-0.3923061486,20,0,20,-0.3923061486,1,15.6363713401,3.95,4.11,160.2975121826, ,0, ,,0,0.205,0.8,3.2222222222,0
73,3, ,autonomous,0,1,0,0.18814374,1,0,-1.5115789715,15,0,15,-1.5115789715,1,15.6709474,4.08,4.05,160.7148596959, ,0, ,,0,0.035,0.8,3.2222222222,0
74,3, ,autonomous,0,1,0,0.18814374,1,0,-0.9679925924,20,0,20,-0.9679925924,1,15.6397813072,4.06,4.34,161.134386078, ,0, ,,0,0.135,0.8,3.2222222222,0
75,3, ,autonomous,0,1,0,0.18814374,1,0,0.8028434796,15,0,15,0.8028434796,1,15.6676009824,3.86,4.2,161.4152892562, ,0, ,,0,-0.17,0.8,3.2222222222,0
76,3, ,autonomous,0,1,0,0.18814374,1,0,-10.618397758,20,0,20,-10.618397758,1,15.6452352326,4.09,5,161.5561084365, ,0, ,,0,0.515,0.8,3.2222222222,0
77,3, ,autonomous,0,1,0,0.18814374,1,0,-13.6803622839,15,0,15,-13.6803622839,1,15.6635286535,3.79,4.42,161.9800440586, ,0, ,,0,-0.44,0.8,3.2222222222,0
78,3,obstacle alarm,autonomous,0,1,0,0.18814374,1,0,36.8104662214,15,0,15,36.8104662214,1,15.652124284,4.01,4.42,162.4062104135,obstacle detected,30.0739555359,obstacle detected,obstacle detected,26.7754325867,0.11,0.8,3.2222222222,0
79,3,obstacle alarm,autonomous,0,1,0,0.18814374,1,0,-14.7126531601,15,0,15,-14.7126531601,1,15.6590293078,5,4.65,162.4062104135, ,0,obstacle detected,,11.8992195129,0.61,0.8,3.2222222222,0
80,3,obstacle alarm,autonomous,0,1,0,0.18814374,1,0,53.1094176152,15,0,15,53.1094176152,1,15.6537248644,3.94,5,161.5561084365, ,0,obstacle detected,,5.8966622353,-0.355,0.8,3.2222222222,0
81,3, ,autonomous,0,1,0,0.18814374,1,0,7.0941582915,15,0,15,7.0941582915,1,15.654330563,3.48,4.15,161.5561084365, ,0, ,,0,-0.655,0.8,3.2222222222,0
82,3, ,autonomous,0,1,0,0.18814374,1,0,-13.2711748504,15,0,15,-13.2711748504,1,15.6613155011,3.6,4.07,154.0309910354, ,0, ,,0,0.02,0.8,3.2222222222,0
83,3, ,autonomous,0,1,0,0.18814374,1,0,-20.8345004242,15,0,15,-20.8345004242,1,15.6497076166,3.51,4.24,150.6477854776, ,0, ,,0,0.04,0.8,3.2222222222,0
84,3, ,autonomous,0,1,0,0.18814374,1,0,-23.0085734918,15,0,15,-23.0085734918,1,15.6676932738,5,3.58,153.2661006039, ,0, ,,0,0.415,0.8,3.2222222222,0
85,3, ,autonomous,0,1,0,0.18814374,1,0,-19.726995855,20,0,20,-19.726995855,1,15.6449587656,3.53,4.16,155.5839064007, ,0, ,,0,-0.445,0.8,3.2222222222,0
86,3, ,autonomous,0,1,0,0.18814374,1,0,-16.6456042745,15,0,15,-16.6456042745,1,15.6717610644,5,5,156.9021244548, ,0, ,,0,1.155,0.8,3.2222222222,0
87,3, ,autonomous,0,1,0,0.18814374,1,0,51.5338620372,20,0,20,51.5338620372,1,15.6427111585,5,3.76,157.8382473641, ,0, ,,0,-0.62,0.8,3.2222222222,0
88,3, ,autonomous,0,1,0,0.18814374,1,0,46.3137070022,15,0,15,46.3137070022,1,15.6735455958,3.68,4.09,158.513774847, ,0, ,,0,-0.495,0.8,3.2222222222,0
89,4, ,autonomous,0,1,0,0.18814374,1,0,46.1962926706,20,0,20,46.1962926706,1,15.6363444729,5,3.62,159.1951095262, ,0, ,,0,0.425,0.8,3.2222222222,1
90,4, ,autonomous,0,1,0,0.18814374,1,0,49.7000467389,15,0,15,49.7000467389,1,15.6735792067,3.61,4.17,159.6067290197, ,0, ,,0,-0.42,0.8,3.2222222222,0
91,4, ,autonomous,0,1,0,0.18814374,1,0,51.9429843797,20,0,20,51.9429843797,1,15.6354365923,5,5,159.8823266076, ,0, ,,0,1.11,0.8,3.2222222222,0
92,4, ,autonomous,0,1,0,0.18814374,1,0,50.4306628393,15,0,15,50.4306628393,1,15.6720284981,5,4.06,160.1588776066, ,0, ,,0,-0.47,0.8,3.2222222222,0
93,4, ,autonomous,0,1,0,0.18814374,1,0,52.2435682691,20,0,20,52.2435682691,1,15.6375862848,3.84,4.08,160.5755026013, ,0, ,,0,-0.57,0.8,3.2222222222,0
94,4, ,autonomous,0,1,0,0.18814374,1,0,49.8305628549,15,0,15,49.8305628549,1,15.6692020105,3.45,4.26,160.9943008018, ,0, ,,0,-0.105,0.8,3.2222222222,0
95,4, ,autonomous,0,1,0,0.18814374,1,0,52.1930949491,20,0,20,52.1930949491,1,15.6421320883,3.69,4,161.2747153501, ,0, ,,0,-0.01,0.8,3.2222222222,0
96,4, ,autonomous,0,1,0,0.18814374,1,0,49.5346398025,15,0,15,49.5346398025,1,15.6654848462,3.23,3.92,161.2747153501, ,0, ,,0,-0.27,0.8,3.2222222222,0
97,4, ,autonomous,0,1,0,0.18814374,1,0,50.546679338,20,0,20,50.546679338,1,15.6451507314,3.01,3.76,160.9943008018, ,0, ,,0,-0.19,0.8,3.2222222222,0
98,4, ,autonomous,0,1,0,0.18814374,1,0,48.8627336241,15,0,15,48.8627336241,1,15.6611781804,3.45,4.05,161.5561084365, ,0, ,,0,0.365,0.8,3.2222222222,0
99,4, ,autonomous,0,1,0,0.18814374,1,0,51.6642990253,15,0,15,51.6642990253,1,15.6558190288,3.35,4.24,161.9800440586, ,0, ,,0,0.045,0.8,3.2222222222,0
100,4, ,autonomous,0,1,0,0.18814374,1,0,48.4683924731,15,0,15,48.4683924731,1,15.6564985796,5,5,162.4062104135, ,0, ,,0,1.205,0.8,3.2222222222,0
101,4, ,autonomous,0,1,0,0.18814374,1,0,50.1389435678,15,0,15,50.1389435678,1,15.6633507284,5,2.46,162.9779327879, ,0, ,,0,-1.27,0.8,3.2222222222,0
102,4,pedestrian alarm,autonomous,0,1,0,0.0178530556,1,15.9814453125,132.6699604872,0,15.9814453125,0,132.6699604872,1,15.5955665791,4.03,5,162.6915693229, ,0,pedestrian detected,,28.8037109375,0.785,0.8,3.2222222222,0
103,4,pedestrian alarm,autonomous,0,1,0,0.0260929274,1,87.7939176559,-2.2196479,0,87.7939176559,0,-2.2196479,1,12.3038488915,5,5,158.2428711587, ,0,pedestrian detected,,14.4412164688,0.485,0.8,3.2222222222,0
104,4,pedestrian alarm,autonomous,0,1,0,0.0260929274,1,100,-12.4683004104,0,100,0,-12.4683004104,1,5.7921039318,5,4.75,155.9770401797, ,0,pedestrian detected,,5.9740052223,-0.125,0.8,3.2222222222,0
105,4, ,autonomous,0,1,0,0.0260929274,1,0,4.6797176721,20,0,20,4.6797176721,1,3.7197846936,5,4.23,157.5696457834, ,0, ,,0,-0.26,0.8,3.2222222222,0
106,4, ,autonomous,0,1,0,0.0260929274,1,0,-5.2209257444,20,0,20,-5.2209257444,1,4.4070744075,5,5,159.1951095262, ,0, ,,0,0.385,0.8,3.2222222222,0
107,4, ,autonomous,0,1,0,0.0260929274,1,0,-0.4480346187,20,0,20,-0.4480346187,1,4.9999634396,3.63,3.52,155.845775021, ,0, ,,0,-1.425,0.8,3.2222222222,0
108,3, ,autonomous,0,1,0,0.0370794232,1,0,-0.3490080499,20,0,20,-0.3490080499,1,5.7353573105,5,5,154.9330689142, ,0, ,,0,1.425,0.8,3.2222222222,-1
109,3, ,autonomous,0,1,0,0.0370794232,1,0,-0.2695254539,20,0,20,-0.2695254539,1,6.5066961551,5,3.92,156.9021244548, ,0, ,,0,-0.54,0.8,3.2222222222,0
110,3, ,autonomous,0,1,0,0.0370794232,1,0,-0.2008326467,20,0,20,-0.2008326467,1,7.0880804344,3.68,4.01,158.3782071587, ,0, ,,0,-0.615,0.8,3.2222222222,0
111,3, ,autonomous,0,1,0,0.0370794232,1,0,-0.1386550771,20,0,20,-0.1386550771,1,7.5391184794,3.59,4.26,159.0583744234, ,0, ,,0,0.08,0.8,3.2222222222,0
112,3, ,autonomous,0,1,0,0.0370794232,1,0,-0.1010837488,20,0,20,-0.1010837488,1,7.9505053506,5,3.79,159.6067290197, ,0, ,,0,0.47,0.8,3.2222222222,0
113,3, ,autonomous,0,1,0,0.045319295,1,0,-0.0770890719,20,0,20,-0.0770890719,1,8.2812901846,3.61,3.68,160.2975121826, ,0, ,,0,-0.75,0.8,3.2222222222,0
114,3, ,autonomous,0,1,0,0.045319295,1,0,-0.0286996188,20,0,20,-0.0286996188,1,8.5985786004,5,3.86,160.7148596959, ,0, ,,0,0.785,0.8,3.2222222222,0
115,3, ,autonomous,0,1,0,0.045319295,1,0,-0.0289114499,20,0,20,-0.0289114499,1,8.9149186237,3.33,3.94,161.2747153501, ,0, ,,0,-0.795,0.8,3.2222222222,0
116,3, ,autonomous,0,1,0,0.045319295,1,0,-0.0203337319,20,0,20,-0.0203337319,1,9.2504141874,5,5,161.6971735334, ,0, ,,0,1.365,0.8,3.2222222222,0
117,3, ,autonomous,0,1,0,0.045319295,1,0,-0.0232586656,20,0,20,-0.0232586656,1,9.7459849165,3.76,5,162.2639060167, ,0, ,,0,-0.62,0.8,3.2222222222,0
118,3, ,autonomous,0,1,0,0.045319295,1,0,0.0066294026,20,0,20,0.0066294026,1,10.0656426758,3.52,3.83,162.5487646294, ,0, ,,0,-0.705,0.8,3.2222222222,0
119,3, ,autonomous,0,1,0,0.045319295,1,0,-0.0131726931,20,0,20,-0.0131726931,1,10.3536694141,3.52,4.18,163.1214928879, ,0, ,,0,0.175,0.8,3.2222222222,0
120,3, ,autonomous,0,1,0,0.045319295,1,0,-0.0216024863,20,0,20,-0.0216024863,1,10.6122259467,3.78,5,162.5487646294, ,0, ,,0,0.54,0.8,3.2222222222,0
121,3, ,autonomous,0,1,0,0.045319295,1,0,-0.0104053097,20,0,20,-0.0104053097,1,10.8441754663,3.43,4.05,153.1393568147, ,0, ,,0,-0.65,0.8,3.2222222222,0
122,3, ,autonomous,0,1,0,0.045319295,1,0,0.0090853122,20,0,20,0.0090853122,1,11.0563163448,5,4.25,148.4736904621, ,0, ,,0,0.885,0.8,3.2222222222,0
123,3, ,autonomous,0,1,0,0.045319295,1,0,0.0051003768,20,0,20,0.0051003768,1,11.2638102517,3.88,4.18,150.2810255177, ,0, ,,0,-0.595,0.8,3.2222222222,0
124,3, ,autonomous,0,1,0,0.045319295,1,0,-0.000131982,20,0,20,-0.000131982,1,11.4692620236,5,4.33,149.1913827057, ,0, ,,0,0.635,0.8,3.2222222222,0
125,3, ,autonomous,0,1,0,0.045319295,1,0,-0.017093846,20,0,20,-0.017093846,1,11.6732302799,5,3.88,151.2630464378, ,0, ,,0,-0.225,0.8,3.2222222222,0
126,3, ,autonomous,0,1,0,0.045319295,1,0,0.0223220005,20,0,20,0.0223220005,1,11.8761375178,3.42,4.14,153.5202186128, ,0, ,,0,-0.66,0.8,3.2222222222,0
127,3, ,autonomous,0,1,0,0.045319295,1,0,0.0217344678,20,0,20,0.0217344678,1,12.0779719733,3.84,5,155.4533018281, ,0, ,,0,0.64,0.8,3.2222222222,0
128,3, ,autonomous,0,1,0,0.045319295,1,0,-0.0214790171,20,0,20,-0.0214790171,1,12.2787179487,3.78,4.28,156.5043195192, ,0, ,,0,-0.39,0.8,3.2222222222,0
129,3, ,autonomous,0,1,0,0.0535591669,1,0,-53.9999282366,20,0,20,-53.9999282366,1,12.4789912621,3.78,4.2,157.3019568363, ,0, ,,0,-0.04,0.8,3.2222222222,0
130,3, ,autonomous,0,1,0,0.0617990387,1,0,-58.6493121158,20,0,20,-58.6493121158,1,12.6674077127,3.9,4.31,157.7038322031, ,0, ,,0,0.115,0.8,3.2222222222,0
131,3, ,autonomous,0,1,0,0.0727855344,1,0,-51.4508234698,20,0,20,-51.4508234698,1,12.9477033895,3.43,4.1,158.3782071587, ,0, ,,0,-0.34,0.8,3.2222222222,0
132,3, ,autonomous,0,1,0,0.0727855344,1,0,-56.6966322344,20,0,20,-56.6966322344,1,13.2460333553,3.71,4.18,159.0583744234, ,0, ,,0,0.18,0.8,3.2222222222,0
133,3, ,autonomous,0,1,0,0.0727855344,1,0,-50.3057646148,20,0,20,-50.3057646148,1,13.4660309998,3.81,4.36,159.6067290197, ,0, ,,0,0.14,0.8,3.2222222222,0
134,3, ,autonomous,0,1,0,0.0727855344,1,0,-54.0676116341,20,0,20,-54.0676116341,1,13.6714365463,5,3.58,160.0204826218, ,0, ,,0,0.205,0.8,3.2222222222,0
135,3, ,autonomous,0,1,0,0.0727855344,1,0,-57.8680838984,20,0,20,-57.8680838984,1,13.8647566866,3.37,4.06,159.7444089457, ,0, ,,0,-0.575,0.8,3.2222222222,0
136,3, ,autonomous,0,1,0,0.0892652781,1,0,-117.6181221318,20,0,20,-117.6181221318,1,14.048304918,5,3.58,159.6067290197, ,0, ,,0,0.575,0.8,3.2222222222,0
137,3, ,autonomous,0,1,0,0.0892652781,1,0,21.4625780687,20,0,20,21.4625780687,1,14.220052716,4.06,2.58,160.4363869726, ,0, ,,0,-0.97,0.8,3.2222222222,0
138,3, ,autonomous,0,1,0,0.0892652781,1,0,106.6647222468,20,0,20,106.6647222468,1,14.3835456105,5,3.04,160.8544588856, ,0, ,,0,0.7,0.8,3.2222222222,0
139,3, ,autonomous,0,1,0,0.0892652781,1,0,32.6718870466,20,0,20,32.6718870466,1,14.5369665638,5,3.58,161.2747153501, ,0, ,,0,0.27,0.8,3.2222222222,0
140,3, ,autonomous,0,1,0,0.1167315175,1,0,48.2663458874,20,0,20,48.2663458874,1,14.6830941497,5,5,161.8384851918, ,0, ,,0,0.71,0.8,3.2222222222,0
141,3, ,autonomous,0,1,0,0.1167315175,1,0,51.660148283,20,0,20,51.660148283,1,14.82314927,2.85,4.14,162.121850783, ,0, ,,0,-1.505,0.8,3.2222222222,0
142,3, ,autonomous,0,1,0,0.1167315175,1,0,50.1013136885,20,0,20,50.1013136885,1,14.957139519,5,4.07,162.5487646294, ,0, ,,0,1.04,0.8,3.2222222222,0
143,3, ,autonomous,0,1,0,0.1167315175,1,0,47.9519836579,20,0,20,47.9519836579,1,15.0848027624,3.76,4.12,163.1214928879, ,0, ,,0,-0.595,0.8,3.2222222222,0
144,3, ,autonomous,0,1,0,0.1167315175,1,0,42.304889677,20,0,20,42.304889677,1,15.2062916153,3.66,4.05,163.4093731616, ,0, ,,0,-0.085,0.8,3.2222222222,0
145,3, ,autonomous,0,1,0,0.1167315175,1,0,2.1614781736,20,0,20,2.1614781736,1,15.321358514,3.68,3.74,163.9881928501, ,0, ,,0,-0.145,0.8,3.2222222222,0
146,4, ,autonomous,0,1,0,0.1167315175,1,0,-3.1322195918,20,0,20,-3.1322195918,1,15.4305699368,3.68,3.57,164.1335390474, ,0, ,,0,-0.085,0.8,3.2222222222,1
147,4, ,autonomous,0,1,0,0.1167315175,1,0,-2.4474265215,20,0,20,-2.4474265215,1,15.523698088,3.57,3.65,164.5711276414, ,0, ,,0,-0.015,0.8,3.2222222222,0
148,4, ,autonomous,0,1,0,0.1167315175,1,0,-0.7957677773,20,0,20,-0.7957677773,1,15.6313060126,3.57,3.76,164.7175094713, ,0, ,,0,0.055,0.8,3.2222222222,0
149,4, ,autonomous,0,1,0,0.1249713893,1,0,-0.2028966048,15,0,15,-0.2028966048,1,15.6761013259,3.41,5,165.0110557407, ,0, ,,0,0.54,0.8,3.2222222222,0
150,4, ,autonomous,0,1,0,0.1249713893,1,0,0.0053108054,20,0,20,0.0053108054,1,15.6350909438,3.54,3.65,164.7175094713, ,0, ,,0,-0.61,0.8,3.2222222222,0
151,4, ,autonomous,0,1,0,0.1249713893,1,0,0.0298210189,15,0,15,0.0298210189,1,15.6697147928,3.62,3.81,164.8641519388, ,0, ,,0,0.12,0.8,3.2222222222,0
152,4, ,autonomous,0,1,0,0.1249713893,1,0,0.0012589083,20,0,20,0.0012589083,1,15.6386595131,3.68,3.93,161.134386078, ,0, ,,0,0.09,0.8,3.2222222222,0
153,4, ,autonomous,0,1,0,0.1249713893,1,0,0.008462186,15,0,15,0.008462186,1,15.6665490676,3.83,4.14,159.332079921, ,0, ,,0,0.18,0.8,3.2222222222,0
154,4, ,autonomous,0,1,0,0.1249713893,1,0,-0.0010814072,20,0,20,-0.0010814072,1,15.644276017,3.72,3.97,160.7148596959, ,0, ,,0,-0.14,0.8,3.2222222222,0
